id,qflag,is_ok,problems,problems_simple,r5sig_judged,i5sig_judged,h5sig_judged,rmode_judged,rmedian_judged
0090o_aug2004a,A++,True,,,21.588,20.2,20.451,20.758,19.778
0091_aug2004a,A++,True,,,21.619,20.167,20.562,19.999,19.609
0091o_aug2004a,A++,True,,,21.61,20.266,20.537,20.0,19.63
0092_aug2004a,A++,True,,,21.639,20.245,20.588,21.509,20.449
0092o_aug2004a,A++,True,,,21.612,20.207,20.527,21.512,20.312
0093_aug2004a,A++,True,,,21.581,20.084,20.521,21.011,19.931
0093o_aug2004a,A++,True,,,21.586,20.055,20.526,21.016,20.046
0094_aug2004a,A++,True,,,21.587,20.166,20.467,20.987,19.737
0094o_aug2004a,A++,True,,,21.579,20.164,20.448,19.989,19.699
0095_aug2004a,A++,True,,,21.583,20.143,20.491,20.753,19.743
0095o_aug2004a,A++,True,,,21.588,20.16,20.502,21.008,19.758
0096_aug2004a,A++,True,,,21.613,20.249,20.501,20.243,19.723
0096o_aug2004a,A++,True,,,21.615,20.18,20.49,20.245,19.805
0097_aug2004a,A++,True,,,21.599,20.064,20.53,19.729,19.519
0097o_aug2004a,A++,True,,,21.633,20.178,20.524,19.753,19.633
0098_aug2004a,A++,True,,,21.639,20.085,20.466,21.509,20.559
0098o_aug2004a,A++,True,,,21.627,20.081,20.528,21.497,20.547
0099_aug2004a,A++,True,,,21.596,20.25,20.472,20.756,19.886
0099_oct2012,A+,True,,,21.52,20.54,20.42,20.5,19.8
0099o_aug2004a,A++,True,,,21.587,20.161,20.48,20.757,19.897
0099o_oct2012,A+,True,,,21.53,20.56,20.44,20.5,19.87
0100_aug2004a,A++,True,,,21.613,20.179,20.513,20.773,19.833
0100o_aug2004a,A++,True,,,21.611,20.147,20.52,21.021,19.961
0101_aug2004a,A++,True,,,21.613,20.21,20.469,20.483,19.953
0101o_aug2004a,A++,True,,,21.61,20.089,20.498,20.49,19.99
0102_aug2004a,A+,True,,,21.628,20.131,20.57,20.768,20.008
0102_oct2012,A+,True,,,21.5082,20.5707,20.5082,20.7782,19.9082
0102o_aug2004a,A+,True,,,21.642,20.213,20.504,20.772,20.082
0102o_oct2012,A+,True,,,21.5471,20.5472,20.5071,20.5271,19.9271
0103_aug2004a,A++,True,,,21.578,20.215,20.541,21.478,20.438
0103o_aug2004a,A++,True,,,21.576,20.235,20.518,21.486,20.376
0104_aug2004a,A++,True,,,21.618,20.213,20.505,20.748,19.778
0104_oct2012,A,True,,,21.508,20.6136,20.508,20.038,19.588
0104o_aug2004a,A++,True,,,21.59,20.147,20.505,21.0,19.72
0104o_oct2012,A,True,,,21.4441,20.5296,20.3141,19.5241,19.5341
0105_aug2004a,A++,True,,,21.53,20.059,20.414,20.76,19.8
0105_nov2012,A++,True,,,21.56,20.62,20.44,20.25,19.88
0105_oct2012,D,False,seeing>2.5,Seeing,21.21,19.84,20.09,20.0,18.73
0105o_aug2004a,A++,True,,,21.512,20.078,20.381,20.762,19.792
0105o_nov2012,A+,True,,,21.5234,20.6185,20.4334,20.5234,19.7834
0105o_oct2012,D,False,seeing>2.5,Seeing,21.21,19.89,20.05,20.0,18.76
0106_aug2004a,A++,True,,,21.83,20.448,20.63,22.03,20.43
0106o_aug2004a,A++,True,,,21.821,20.286,20.675,21.781,20.401
0107_aug2004a,A++,True,,,21.836,20.406,20.672,20.536,19.976
0107o_aug2004a,A++,True,,,21.816,20.357,20.652,20.536,20.036
0108_aug2004a,A++,True,,,21.817,20.368,20.667,20.297,19.887
0108o_aug2004a,A++,True,,,21.836,20.281,20.639,20.546,19.836
0109_aug2004a,A++,True,,,21.84,20.482,20.723,20.02,19.86
0109o_aug2004a,A++,True,,,21.838,20.373,20.695,20.268,19.868
0110_aug2004a,A++,True,,,21.863,20.468,20.727,20.293,20.313
0110o_aug2004a,A++,True,,,21.854,20.43,20.718,20.294,20.264
0111_aug2004a,A++,True,,,21.849,20.489,20.781,19.779,19.589
0111o_aug2004a,A++,True,,,21.842,20.457,20.716,20.032,19.642
0112_aug2004a,A++,True,,,21.807,20.408,20.595,21.037,20.007
0112o_aug2004a,A++,True,,,21.806,20.428,20.608,20.786,19.856
0113_aug2004a,A++,True,,,21.863,20.395,20.72,19.793,19.853
0113o_aug2004a,A++,True,,,21.89,20.301,20.71,19.06,19.86
0114_aug2004a,A++,True,,,21.865,20.492,20.738,21.285,20.205
0114o_aug2004a,A++,True,,,21.869,20.458,20.765,21.289,20.259
0115_aug2004a,A++,True,,,21.796,20.338,20.684,20.526,19.946
0115o_aug2004a,A++,True,,,21.786,20.395,20.674,20.276,19.876
0116_aug2004a,A++,True,,,21.848,20.446,20.731,20.538,20.048
0116o_aug2004a,A++,True,,,21.858,20.308,20.714,20.538,20.048
0117_aug2004a,A++,True,,,21.808,20.325,20.67,20.028,19.628
0117o_aug2004a,A++,True,,,21.818,20.319,20.74,19.278,19.688
0118_aug2004a,A++,True,,,21.821,20.471,20.632,20.541,19.771
0118o_aug2004a,A++,True,,,21.839,20.257,20.618,20.289,19.749
0119_aug2004a,A++,True,,,21.828,20.393,20.736,19.768,19.508
0119_oct2012,B,True,seeing>2,Seeing,21.4424,20.2424,20.2924,19.7924,19.0824
0119o_aug2004a,A++,True,,,21.86,20.351,20.758,19.79,19.6
0119o_oct2012,B,True,seeing>2,Seeing,21.6011,20.1945,20.2511,20.0511,19.0611
0120_aug2004a,A++,True,,,21.875,20.393,20.71,21.035,20.515
0120o_aug2004a,A++,True,,,21.839,20.296,20.706,20.539,20.509
0121_aug2004a,A++,True,,,21.775,20.421,20.533,20.035,19.945
0121o_aug2004a,A++,True,,,21.716,20.379,20.505,21.036,19.796
0122_aug2004a,A++,True,,,21.677,20.253,20.582,20.527,19.857
0122o_aug2004a,A++,True,,,21.586,20.048,20.497,20.296,19.676
0123_aug2004a,A++,True,,,21.794,20.24,20.626,20.234,19.824
0123o_aug2004a,A++,True,,,21.784,20.36,20.598,20.234,19.774
0124_aug2004a,A++,True,,,21.85,20.4,20.7,20.28,19.63
0124o_aug2004a,A++,True,,,21.85,20.33,20.68,20.28,19.69
0125_aug2004a,A++,True,,,21.85,20.33,20.63,21.28,20.27
0125o_aug2004a,A++,True,,,21.82,20.33,20.65,21.28,20.31
0126_aug2004a,A++,True,,,21.82,20.33,20.64,21.03,20.01
0126o_aug2004a,A++,True,,,21.81,20.35,20.59,20.78,20.1
0127_aug2004a,A++,True,,,21.83,20.4,20.65,19.28,19.42
0127o_aug2004a,A++,True,,,21.84,20.36,20.68,19.78,19.43
0128_aug2004a,A++,True,,,21.77,20.32,20.58,21.03,19.76
0128o_aug2004a,A++,True,,,21.78,20.34,20.55,20.78,19.81
0129_aug2004a,A++,True,,,21.741,20.209,20.619,20.981,20.271
0129o_aug2004a,A++,True,,,21.73,20.212,20.592,21.48,20.25
0130_aug2004a,A++,True,,,21.81,20.3,20.65,20.78,19.79
0130o_aug2004a,A++,True,,,21.79,20.29,20.6,20.53,19.71
0131_aug2004a,A++,True,,,21.82,20.38,20.59,20.78,19.81
0131o_aug2004a,A++,True,,,21.76,20.3,20.61,21.28,19.84
0132_aug2004a,A++,True,,,21.762,20.364,20.644,20.232,19.652
0132o_aug2004a,A++,True,,,21.775,20.235,20.571,19.985,19.535
0133_aug2004a,A++,True,,,21.76,20.356,20.646,19.48,19.48
0133o_aug2004a,A++,True,,,21.771,20.324,20.619,20.001,19.521
0134_aug2004a,A++,True,,,21.77,20.314,20.655,20.26,20.19
0134o_aug2004a,A++,True,,,21.751,20.095,20.627,20.261,20.061
0135_aug2004a,A++,True,,,21.72,20.29,20.5,20.28,19.62
0135o_aug2004a,A++,True,,,21.72,20.23,20.55,20.28,19.64
0136_aug2004a,A++,True,,,21.746,20.276,20.642,20.246,19.876
0136o_aug2004a,A++,True,,,21.686,20.089,20.575,21.476,19.916
0137_aug2004a,A++,True,,,21.81,20.33,20.66,20.78,20.2
0137o_aug2004a,A++,True,,,21.78,20.29,20.67,20.53,20.12
0138_aug2004a,A++,True,,,21.677,20.259,20.615,20.227,19.557
0138o_aug2004a,A++,True,,,21.7,20.295,20.616,20.25,19.56
0139_aug2004a,A++,True,,,21.712,20.267,20.592,19.742,19.552
0139o_aug2004a,A++,True,,,21.733,20.171,20.606,19.243,19.503
0140_aug2004a,A++,True,,,21.673,20.226,20.504,20.973,20.103
0140o_aug2004a,A++,True,,,21.692,20.166,20.512,20.742,20.232
0141_aug2004b,C,True,Noise,Inconsistent photometry,21.776,20.354,20.521,20.996,19.826
0141_oct2012,A,True,,,21.7356,20.7166,20.6656,20.3156,19.6256
0141o_aug2004b,C,True,Noise,Inconsistent photometry,21.801,20.234,20.607,21.001,19.691
0141o_oct2012,A,True,,,21.6773,20.6126,20.6473,20.3173,19.5573
0142_aug2004b,C,True,Noise,Inconsistent photometry,21.659,20.139,20.499,20.469,19.649
0142_oct2012,A,True,,,21.4825,20.5342,20.4025,20.0225,19.3125
0142o_aug2004b,C,True,Noise,Inconsistent photometry,21.683,20.118,20.44,20.973,19.783
0142o_nov2012,A+,True,,,21.5708,20.6595,20.4608,20.9808,19.8608
0142o_oct2012,A,True,,,21.2542,20.4747,20.3442,20.0042,19.1042
0143_oct2005b,A+,True,,,21.6477,20.1178,20.5577,21.2077,20.2177
0143_oct2006,D,False,n_stars<1000 & Noise,Clouds / Inconsistent photometry,21.411,20.16,20.696,21.441,20.521
0143_oct2012,B,True,seeing>2,Seeing,21.2858,20.3251,20.0458,20.7458,19.7758
0143o_aug2004b,A++,True,,,21.8175,20.4204,20.6275,21.4575,20.5075
0143o_oct2005b,A+,True,,,21.6532,20.064,20.5632,21.2232,20.2132
0143o_oct2006,D,False,n_stars<1000 & Noise,Clouds / Inconsistent photometry,22.417,22.096,21.052,21.017,20.577
0143o_oct2012,A,True,,,21.4527,20.3114,20.3327,21.0027,20.0627
0144_aug2004b,A+,True,,,21.7957,20.2798,20.5957,20.9757,19.8057
0144_nov2006b,A+,True,,,21.625,20.03,20.461,20.325,19.505
0144o_nov2005,A+,True,,,21.7537,20.1986,20.6037,21.0137,19.6737
0144o_nov2006b,A+,True,,,21.642,20.031,20.492,20.622,19.682
0145_aug2004b,A++,True,,,21.8554,20.3658,20.6754,20.2154,19.7954
0145_aug2009,A,True,,,20.664,19.724,19.686,19.984,18.714
0145_nov2005,A++,True,,,21.7836,20.1882,20.6636,20.2436,19.5936
0145o_aug2009,B,True,seeing>2,Seeing,20.73,19.667,19.654,19.48,18.61
0145o_nov2005,A++,True,,,21.7763,20.1895,20.6563,20.2563,19.5163
0146_nov2005,A++,True,,,21.7584,20.2322,20.6484,21.2584,19.8584
0146_oct2006,A++,True,,,20.976,19.918,19.998,20.456,19.356
0146o_nov2005,A++,True,,,21.7656,20.1943,20.6556,21.5156,19.8656
0146o_oct2006,A++,True,,,20.99,19.912,19.977,20.45,19.45
0147_oct2006,A++,True,,,21.015,19.967,20.006,19.205,19.225
0147o_aug2004b,C,True,Noise,Inconsistent photometry,21.8986,20.2754,20.6686,20.9986,19.9486
0147o_nov2005,C,True,Noise,Inconsistent photometry,21.8307,20.2002,20.6907,20.0407,19.6607
0147o_oct2006,A++,True,,,21.015,19.971,20.026,19.185,19.265
0148_aug2004b,A+,True,,,21.1832,19.9317,20.1532,19.2932,19.0832
0148_nov2006b,A++,True,,,21.648,20.049,20.53,19.318,19.278
0148o_aug2004b,A+,True,,,21.1867,20.3998,20.5867,19.2867,19.3267
0148o_nov2006b,A++,True,,,21.648,20.048,20.488,20.068,19.338
0149_nov2005,A++,True,,,21.785,20.232,20.665,21.235,20.315
0149o_nov2005,A++,True,,,21.808,20.266,20.662,21.238,20.308
0149o_nov2012,A++,True,,,21.6316,20.657,20.5416,21.7016,20.4616
0149o_oct2006b,A++,True,,,21.0447,19.7682,20.0147,21.1647,19.7447
0150_nov2005,A++,True,,,21.7813,20.2712,20.5713,21.5013,19.7513
0150_oct2006,A++,True,,,20.98,19.92,19.984,21.18,19.24
0150o_nov2005,A++,True,,,21.7687,20.2627,20.5887,21.4987,19.7287
0150o_oct2006,A++,True,,,20.982,19.908,19.977,20.932,19.192
0151_nov2005,A++,True,,,21.5666,20.0429,20.4766,21.4266,20.0566
0151_oct2006b,A++,True,,,21.147,19.901,20.148,21.017,19.707
0151o_nov2005,A++,True,,,21.5926,20.0568,20.4426,21.4326,20.1026
0151o_oct2006b,A++,True,,,21.129,19.915,20.131,21.019,19.739
0152_nov2005,A++,True,,,21.5922,20.0297,20.4522,21.4322,20.1222
0152_oct2006b,A++,True,,,21.126,19.852,20.118,20.506,19.756
0152o_nov2005,A++,True,,,21.5682,20.0003,20.4282,21.4282,20.2082
0152o_oct2006b,A++,True,,,21.131,19.875,20.125,21.261,19.991
0153_nov2005,A++,True,,,21.5709,19.9358,20.4609,20.4609,19.3209
0153_oct2006b,A++,True,,,21.148,19.919,20.125,19.788,19.288
0153o_nov2005,A+,True,,,21.5881,20.0418,20.4381,20.2181,19.4081
0153o_oct2006b,A++,True,,,21.155,19.922,20.133,19.785,19.395
0154_aug2004b,A+,True,,,21.891,20.44,20.668,21.031,19.891
0154o_aug2004b,A+,True,,,21.863,20.344,20.682,20.283,19.773
0155_aug2004b,A++,True,,,21.8209,20.2974,20.6109,20.9909,19.6209
0155_nov2005,A+,True,,,21.635,20.058,20.545,20.785,19.335
0155o_nov2005,A++,True,,,21.717,20.119,20.54,20.287,19.477
0156_nov2005,A+,True,,,21.582,20.0285,20.422,20.452,19.552
0156_oct2006b,A+,True,,,21.139,19.889,20.116,20.509,19.489
0156o_aug2004b,A,True,,,21.7084,20.3956,20.4484,20.9684,19.7984
0156o_nov2005,A++,True,,,21.615,20.0646,20.435,20.455,19.585
0156o_oct2006b,A+,True,,,21.117,19.891,20.114,20.757,19.517
0157_nov2005,A++,True,,,21.6129,20.0668,20.4529,21.2229,19.5329
0157_oct2006b,A+,True,,,21.113,19.887,20.11,20.263,19.363
0157o_aug2004b,A+,True,,,21.7336,20.3036,20.5236,21.4636,19.8636
0157o_nov2005,A+,True,,,21.6225,20.0867,20.4325,21.2225,19.5025
0157o_oct2006b,A+,True,,,21.104,19.793,20.104,20.764,19.404
0158_aug2004b,A++,True,,,21.876,20.45,20.679,21.516,20.356
0158o_aug2004b,A++,True,,,21.888,20.362,20.688,21.768,20.488
0159_nov2005,A+,True,,,21.67,20.04,20.49,21.25,19.96
0159_oct2006b,A++,True,,,21.12,19.903,20.12,21.25,19.69
0159o_nov2005,A+,True,,,21.65,20.09,20.47,21.25,19.95
0159o_oct2006b,A++,True,,,21.137,19.917,20.13,20.997,19.767
0160_nov2005,A++,True,,,21.691,20.088,20.536,20.281,19.431
0160o_nov2005,A,True,,,21.55,20.05,20.461,20.04,19.2
0161_nov2005,A+,True,,,21.65,20.087,20.438,20.53,19.31
0161o_aug2004b,C,True,seeing>2 & Noise,Inconsistent photometry / Seeing,21.5047,20.0326,20.0947,19.7847,19.2247
0161o_nov2005,A+,True,,,21.639,20.09,20.527,20.279,19.379
0162_aug2004b,D,False,seeing>2 & Noise,Inconsistent photometry / Seeing,21.309,19.9018,20.349,19.769,18.839
0162_nov2005,A+,True,,,21.692,20.021,20.498,20.302,19.412
0162o_aug2004b,D,False,seeing>2 & Noise,Inconsistent photometry / Seeing,21.3749,19.8413,20.2049,19.7749,18.7749
0162o_nov2005,A+,True,,,21.693,20.162,20.542,20.303,19.443
0163_nov2005,A+,True,,,21.579,20.021,20.482,21.229,19.979
0163o_nov2005,A+,True,,,21.652,20.048,20.421,21.222,19.982
0164_aug2004b,C,True,seeing>2 & Noise,Inconsistent photometry / Seeing,21.4089,19.6609,19.8789,19.9889,18.6289
0164_nov2005,A+,True,,,21.586,20.009,20.429,20.756,19.236
0164o_nov2005,A+,True,,,21.64,20.045,20.458,21.0,19.34
0165_aug2004b,C,True,seeing>2 & Noise,Inconsistent photometry / Seeing,21.3447,20.0956,19.9847,20.6947,19.7647
0165_nov2005,A+,True,,,21.715,20.074,20.577,21.515,20.235
0165o_aug2004b,C,True,seeing>2 & Noise,Inconsistent photometry / Seeing,21.1804,19.8285,20.1704,20.2204,19.5404
0165o_nov2005,A+,True,,,21.72,20.104,20.527,21.02,20.21
0166_aug2004b,B,True,seeing>2,Seeing,21.2021,20.0148,20.0521,19.7521,18.9121
0166_nov2005,A+,True,,,21.657,20.115,20.567,20.027,19.427
0166o_nov2005,A+,True,,,21.75,20.096,20.586,20.27,19.34
0167_nov2005,A++,True,,,21.792,20.2,20.651,20.032,19.452
0167_nov2012,A+,True,,,21.6111,20.632,20.5711,20.0011,19.6811
0167o_nov2005,A+,True,,,21.797,20.158,20.671,20.037,19.377
0167o_nov2012,A+,True,,,21.6441,20.6651,20.5441,19.9941,19.7941
0168_nov2005,A+,True,,,21.823,20.247,20.704,20.573,19.443
0168o_nov2005,A+,True,,,21.86,20.259,20.694,19.82,19.46
0169_nov2005,A++,True,,,21.834,20.256,20.688,20.534,19.514
0169o_nov2005,A+,True,,,21.846,20.249,20.688,20.536,19.536
0170_nov2005,A+,True,,,21.83,20.183,20.624,21.25,19.84
0170o_nov2005,A+,True,,,21.805,20.204,20.627,21.505,19.865
0171_nov2005,A,True,,,21.753,20.181,20.608,21.503,20.013
0171o_nov2005,A,True,,,21.754,20.164,20.539,21.004,19.934
0172_nov2005,A,True,,,21.624,20.012,20.496,20.774,19.904
0172_nov2006c,C,True,Noise,Inconsistent photometry,21.31,19.72,20.1,21.25,20.04
0172o_nov2005,A,True,,,21.69,20.028,20.537,21.02,19.93
0173_nov2005,A,True,,,21.612,20.12,20.468,21.252,19.282
0173o_nov2005,A,True,,,21.672,19.866,20.508,20.752,19.112
0174_nov2005,A,True,,,21.749,20.176,20.53,21.489,20.089
0174o_aug2004b,C,True,seeing>2 & Noise,Inconsistent photometry / Seeing,21.46,20.19,20.16,20.75,19.75
0174o_nov2005,A,True,,,21.76,20.103,20.552,20.99,19.95
0175_nov2005,A+,True,,,21.77,20.225,20.665,20.28,19.56
0175o_nov2005,A+,True,,,21.809,20.232,20.682,20.279,19.649
0176_nov2005,A+,True,,,21.786,20.217,20.683,20.036,19.546
0176o_nov2005,A+,True,,,21.767,20.25,20.65,20.287,19.507
0177_aug2004b,D,False,seeing>2 & Noise,Inconsistent photometry / Seeing,21.6958,20.1437,20.4558,20.5658,19.5058
0177_nov2005,A+,True,,,21.763,20.028,20.615,20.273,19.313
0177o_aug2004b,D,False,seeing>2 & Noise,Inconsistent photometry / Seeing,21.6933,19.9257,20.3533,19.8133,19.1833
0177o_nov2005,A+,True,,,21.734,20.206,20.664,20.544,19.444
0178_aug2004b,B,True,seeing>2,Seeing,21.3154,19.6884,20.1754,19.7354,18.9154
0178_nov2005,A+,True,,,21.689,20.119,20.575,21.249,19.569
0178o_nov2005,A+,True,,,21.745,20.135,20.582,20.995,19.715
0179_nov2005,A+,True,,,21.741,20.149,20.674,21.271,20.071
0179o_aug2004b,D,False,Noise,Inconsistent photometry,21.82,20.19,20.65,21.25,20.32
0179o_nov2005,A+,True,,,21.736,20.148,20.624,21.276,20.066
0180_aug2004b,D,False,Noise,Inconsistent photometry,21.782,20.224,20.567,21.252,19.772
0180_oct2012,A++,True,,,21.4,20.5619,20.32,21.48,19.43
0180o_aug2004b,D,False,Noise,Inconsistent photometry,21.75,20.291,20.542,21.24,19.76
0180o_oct2012,A++,True,,,21.4186,20.6108,20.3286,19.9886,19.4786
0181_aug2004b,D,False,Noise,Inconsistent photometry,21.857,20.33,20.691,20.797,19.787
0181_oct2012,A,True,,,21.5763,20.5148,20.3263,20.0463,19.5063
0181o_aug2004b,D,False,Noise,Inconsistent photometry,21.88,20.353,20.63,20.81,19.9
0181o_nov2012,C,True,Noise,Inconsistent photometry,21.682,20.7178,20.642,20.522,19.842
0181o_oct2012,A,True,,,21.3635,20.5805,20.4335,20.2935,19.3535
0182_aug2004b,D,False,Noise,Inconsistent photometry,21.824,20.229,20.661,20.764,19.794
0182_oct2012,A,True,,,21.5519,20.4587,20.5219,20.0519,19.5919
0182o_aug2004b,D,False,Noise,Inconsistent photometry,21.831,20.191,20.642,20.761,19.691
0182o_oct2012,A,True,,,21.573,20.5621,20.473,20.063,19.653
0183_aug2004b,D,False,Noise,Inconsistent photometry,21.833,20.267,20.707,20.273,19.803
0183_oct2012,A,True,,,21.4005,20.36,20.4105,20.0505,19.5005
0183o_aug2004b,D,False,Noise,Inconsistent photometry,21.842,20.334,20.704,20.772,19.802
0183o_oct2012,A,True,,,21.4727,20.4153,20.3527,21.0527,19.5127
0184_aug2004b,D,False,Noise,Inconsistent photometry,21.814,20.189,20.582,21.254,20.274
0184_oct2012,A,True,,,21.44,20.42,20.3,21.25,19.83
0184o_aug2004b,D,False,Noise,Inconsistent photometry,21.796,20.271,20.587,20.986,20.216
0184o_oct2012,A+,True,,,21.49,20.43,20.34,21.5,19.91
0185_aug2004b,C,True,Noise,Inconsistent photometry,21.773,20.207,20.574,20.993,20.283
0185_oct2012,A++,True,,,21.5198,20.5654,20.5198,21.5198,19.9698
0185o_aug2004b,C,True,Noise,Inconsistent photometry,21.796,20.22,20.561,21.006,20.396
0185o_oct2012,A++,True,,,21.5705,20.6123,20.5505,20.5305,20.1505
0186_aug2004b,C,True,Noise,Inconsistent photometry,21.735,20.135,20.58,20.975,19.755
0186_oct2012,B,True,seeing>2,Seeing,21.4137,20.3491,20.1837,20.0037,19.1437
0186o_aug2004b,C,True,Noise,Inconsistent photometry,21.697,20.114,20.541,20.947,19.827
0186o_oct2012,B,True,seeing>2,Seeing,21.2389,20.2402,20.2389,19.7489,19.0189
0187_aug2004b,C,True,Noise,Inconsistent photometry,21.768,20.033,20.605,21.198,20.328
0187_oct2012,B,True,seeing>2,Seeing,21.619,20.39,20.219,21.259,19.859
0187o_aug2004b,C,True,Noise,Inconsistent photometry,21.796,20.128,20.608,21.456,20.406
0187o_oct2012,B,True,seeing>2,Seeing,21.5115,20.5545,20.1915,21.2715,19.7815
0188_aug2004b,C,True,Noise,Inconsistent photometry,21.806,20.243,20.616,21.016,19.986
0188_oct2012,B,True,seeing>2,Seeing,21.5446,20.1558,20.2146,20.8046,19.1946
0188o_aug2004b,C,True,Noise,Inconsistent photometry,21.811,20.336,20.619,20.761,19.901
0188o_oct2012,B,True,seeing>2,Seeing,21.4416,20.294,20.2316,20.5116,19.2416
0189_aug2004b,D,False,Noise,Inconsistent photometry,21.834,20.1645,20.644,20.494,19.644
0189_nov2005,A+,True,,,21.7105,20.0915,20.5705,19.2305,19.1605
0189_nov2006b,A++,True,,,21.655,20.23,20.492,18.805,19.035
0189o_aug2004b,D,False,Noise,Inconsistent photometry,21.8267,20.1027,20.5767,20.4967,19.5567
0189o_nov2005,A+,True,,,21.7468,20.1082,20.5868,19.7268,19.2468
0189o_nov2006b,A++,True,,,21.663,20.153,20.643,19.683,19.363
0190_aug2004b,C,True,Noise,Inconsistent photometry,21.843,20.374,20.686,21.003,20.033
0190_oct2012,D,False,Background gradient,Background,21.6903,20.6386,20.6103,19.5303,19.5803
0190o_aug2004b,C,True,Noise,Inconsistent photometry,21.845,20.43,20.749,20.765,19.895
0190o_oct2012,D,False,Background gradient,Background,21.7347,20.5404,20.6347,19.7847,19.6147
0191_aug2004b,D,False,Noise,Inconsistent photometry,21.816,20.284,20.673,20.516,19.706
0191_oct2012,A+,True,,,21.5887,20.678,20.5987,19.7587,19.4387
0191o_aug2004b,D,False,Noise,Inconsistent photometry,21.845,20.335,20.629,20.275,19.735
0191o_oct2012,A+,True,,,21.689,20.6645,20.629,19.769,19.499
0192_aug2004b,A+,True,,,21.855,20.229,20.654,21.245,20.165
0192_oct2012,D,False,Background gradient,Background,21.7206,20.6695,20.6106,21.5506,20.0906
0192o_aug2004b,A+,True,,,21.783,20.223,20.642,20.983,20.123
0192o_oct2012,D,False,Background gradient,Background,21.63,20.67,20.61,21.0,19.88
0193_aug2004b,C,True,Noise,Inconsistent photometry,21.835,20.346,20.664,21.005,20.175
0193_oct2012,A+,True,,,21.7523,20.6385,20.6023,20.5223,20.0423
0193o_aug2004b,C,True,Noise,Inconsistent photometry,21.801,20.35,20.732,21.001,20.091
0193o_oct2012,A+,True,,,21.6964,20.6103,20.5864,19.9964,19.8164
0194_aug2004b,C,True,Noise,Inconsistent photometry,21.78,20.226,20.563,20.5,19.74
0194_oct2012,A+,True,,,21.7079,20.648,20.5979,20.2579,19.7279
0194o_aug2004b,C,True,Noise,Inconsistent photometry,21.747,20.291,20.588,20.757,19.787
0194o_oct2012,A+,True,,,21.7197,20.667,20.6097,19.9997,19.7197
0195_aug2004b,D,False,Noise,Inconsistent photometry,21.859,20.562,20.716,20.809,19.649
0195_oct2012,A+,True,,,21.7715,20.7437,20.7215,20.0315,19.4615
0195o_aug2004b,D,False,Noise,Inconsistent photometry,21.879,20.628,20.773,20.329,19.599
0195o_oct2012,A+,True,,,21.7775,20.7827,20.7075,19.2875,19.4075
0196_aug2004b,C,True,Noise,Inconsistent photometry,21.754,20.185,20.597,21.474,20.444
0196_oct2012,A+,True,,,21.46,20.48,20.51,21.5,20.15
0196o_aug2004b,C,True,Noise,Inconsistent photometry,21.804,20.314,20.65,21.484,20.504
0196o_oct2012,A+,True,,,21.3614,20.5261,20.4214,21.2814,19.9514
0197_aug2004b,C,True,Noise,Inconsistent photometry,21.836,20.423,20.652,20.776,19.876
0197_oct2012,A,True,,,21.7425,20.7554,20.7125,19.7725,19.8325
0197o_aug2004b,C,True,Noise,Inconsistent photometry,21.841,20.253,20.661,21.041,19.941
0197o_oct2012,A,True,,,21.813,20.7385,20.723,20.303,19.833
0198_aug2004b,C,True,Noise,Inconsistent photometry,21.826,20.255,20.714,21.026,19.946
0198_oct2012,A,True,,,21.766,20.6913,20.686,20.026,19.866
0198o_aug2004b,C,True,Noise,Inconsistent photometry,21.816,20.373,20.653,21.026,19.876
0198o_oct2012,A,True,,,21.7713,20.672,20.6613,20.0213,19.8913
0199_aug2004b,C,True,Noise,Inconsistent photometry,21.809,20.269,20.661,20.289,19.499
0199o_aug2004b,C,True,Noise,Inconsistent photometry,21.816,20.176,20.649,20.806,19.466
0200_aug2004b,D,False,Noise,Inconsistent photometry,21.752,20.194,20.554,21.212,20.262
0200o_aug2004b,D,False,Noise,Inconsistent photometry,21.74,20.285,20.614,20.95,20.13
0201_aug2004b,D,False,Noise,Inconsistent photometry,21.744,20.135,20.616,20.714,19.874
0201_jul2012,A,True,,,20.7239,19.9661,19.5439,20.6439,19.2839
0201_oct2009,D,False,r5sig<20 & i5sig<19 & seeing>2,Clouds / Seeing,19.99,18.9471,19.04,19.24,18.4
0201o_aug2004b,D,False,Noise,Inconsistent photometry,21.747,20.188,20.684,20.737,19.977
0201o_jul2012,A,True,,,20.679,19.8975,19.569,20.389,19.179
0201o_oct2009,D,False,r5sig<20 & seeing>2,Clouds / Seeing,19.6481,19.0641,19.0281,18.6981,18.0181
0202_aug2004b,D,False,Noise,Inconsistent photometry,21.688,20.14,20.571,20.728,20.158
0202_jul2012,A,True,,,20.7629,19.8947,19.6029,20.6529,19.5029
