INT OBSERVING LOG (ISAAC NEWTON GROUP, LA PALMA) generated 2005 11 05 07:22

TELESCOPE             INT
DATE                  20051104
OBSERVER/S            Greimel
PROGRAMME             IPHAS
PROPOSAL REF          P10                 
TELESCOPE OPERATOR    none
SUPPORT ASTRONOMER    Greimel

TEL STATION / FOCUS   Prime  / 43.65
INSTRUMENT/S          WFC

SUNSET (UT)           18:32
EVENING TWILIGHT (UT) 19:45
MORNING TWILIGHT (UT) 06:06
SUNRISE (UT)          07:19
%ILLUM. LUNAR DISK    10
DARK TIME (HRS)       10:21
TWILIGHT TIME (HRS)   02:26
MOONRISE (UT)         No moonrise within sunset-sunrise
MOONSET (UT)          20:19

 UT     AirT  Hum   Wspd  Gust  Wdir  Press   LocT  int.T   Mirr  LocRH int.RH
 479396 intphas_7456 Ha  23:28:22.43 +58:36:59.2 2000.00  22:49 1.180  WFC  120.0  180  Halpha                           
 479397 intphas_7456 r   23:28:22.43 +58:36:59.2 2000.00  22:52 1.181  WFC   30.1  180  r                                
 479398 intphas_7456 i   23:28:22.43 +58:36:59.4 2000.00  22:53 1.182  WFC   10.1  180  i                                
 479399 intphas_7456o Ha 23:29:00.93 +58:41:59.3 2000.00  22:54 1.184  WFC  120.0  180  Halpha                           
 479400 intphas_7456o r  23:29:00.92 +58:41:59.5 2000.00  22:57 1.186  WFC   30.1  180  r                                
 479401 intphas_7456o i  23:29:00.93 +58:41:59.3 2000.00  22:58 1.187  WFC    9.6  180  i                                
 479402 intphas_1549 Ha   4:09:38.24 +46:30:59.4 2000.00  23:00 1.367  WFC  120.0  180  Halpha                           
 479403 intphas_1549 r    4:09:38.25 +46:30:59.5 2000.00  23:03 1.359  WFC   30.1  180  r                                
 479404 intphas_1549 i    4:09:38.24 +46:30:59.3 2000.00  23:04 1.356  WFC   10.1  180  i                                
 479405 intphas_1549o Ha  4:10:07.35 +46:35:59.5 2000.00  23:05 1.351  WFC  120.0  180  Halpha                           
 479406 intphas_1549o r   4:10:07.36 +46:35:59.4 2000.00  23:08 1.344  WFC   30.0  180  r                                
 479407 intphas_1549o i   4:10:07.36 +46:35:59.5 2000.00  23:09 1.340  WFC   10.1  180  i                                
 479408 intphas_1550 Ha   4:09:52.45 +48:31:59.6 2000.00  23:10 1.339  WFC  120.0  180  Halpha                           
 479409 intphas_1550 r    4:09:52.46 +48:31:59.6 2000.00  23:12 1.333  WFC   30.1  180  r                                
 479410 intphas_1550 i    4:09:52.45 +48:31:59.5 2000.00  23:13 1.329  WFC   10.1  180  i                                
 479411 intphas_1550o Ha  4:10:22.71 +48:36:59.6 2000.00  23:14 1.326  WFC  120.0  180  Halpha                           
 479412 intphas_1550o r   4:10:22.71 +48:36:59.5 2000.00  23:17 1.319  WFC   30.1  180  r                                
 479413 intphas_1550o i   4:10:22.70 +48:36:59.5 2000.00  23:18 1.316  WFC   10.1  180  i                                
 479414 intphas_1551 Ha   4:10:08.15 +54:23:59.6 2000.00  23:19 1.341  WFC  120.0  180  Halpha                           
 479415 intphas_1551 r    4:10:08.14 +54:23:59.4 2000.00  23:22 1.335  WFC   30.1  180  r                                
 479416 intphas_1551 i    4:10:08.15 +54:23:59.3 2000.00  23:23 1.332  WFC   10.1  180  i                                
 479417 intphas_1551o Ha  4:10:42.58 +54:28:59.1 2000.00  23:24 1.329  WFC  120.0  180  Halpha                           
