# col1     col2  col3 col4       col5    col6    col7    col8    col9    col10   col11   col12   col13   col14   col15  
  nov2003  2566o 1 2003-11-05 24.51   23.87   21.37   24.5    23.86   21.36   -0.01   -0.01   -0.01   0.64    3.14   
  nov2003  2567  1 2003-11-05 24.51   23.87   21.37   24.5    23.86   21.36   -0.01   -0.01   -0.01   0.64    3.14   
  nov2003  2567o 1 2003-11-05 24.51   23.87   21.37   24.5    23.86   21.36   -0.01   -0.01   -0.01   0.64    3.14   
  nov2003  2568  1 2003-11-05 24.51   23.87   21.37   24.5    23.86   21.36   -0.01   -0.01   -0.01   0.64    3.14   
  nov2003  2568o 1 2003-11-05 24.51   23.87   21.37   24.5    23.86   21.36   -0.01   -0.01   -0.01   0.64    3.14   
  nov2003  2573  1 2003-11-05 24.51   23.87   21.37   24.5    23.86   21.36   -0.01   -0.01   -0.01   0.64    3.14   
  nov2003  2573o 1 2003-11-05 24.51   23.87   21.37   24.5    23.86   21.36   -0.01   -0.01   -0.01   0.64    3.14   
  nov2003  2574  1 2003-11-05 24.51   23.87   21.37   24.5    23.86   21.36   -0.01   -0.01   -0.01   0.64    3.14   
  nov2003  2574o 1 2003-11-05 24.51   23.87   21.37   24.5    23.86   21.36   -0.01   -0.01   -0.01   0.64    3.14   
  nov2003  2576  1 2003-11-06 24.5    23.85   21.36   24.5    23.85   21.36   0.0     0.0     0.0     0.65    3.14   
  nov2003  2576o 1 2003-11-06 24.5    23.85   21.36   24.5    23.85   21.36   0.0     0.0     0.0     0.65    3.14   
  nov2006d 2577  1 2006-11-27 24.54   23.92   21.4    24.54   23.92   21.4    0.0     0.0     0.0     0.62    3.14   
  nov2006d 2577o 1 2006-11-27 24.54   23.92   21.4    24.54   23.92   21.4    0.0     0.0     0.0     0.62    3.14   
  nov2006d 2578  1 2006-11-27 24.54   23.92   21.4    24.54   23.92   21.4    0.0     0.0     0.0     0.62    3.14   
  nov2006d 2578o 1 2006-11-27 24.54   23.92   21.4    24.54   23.92   21.4    0.0     0.0     0.0     0.62    3.14   
  nov2006d 2583  1 2006-11-27 24.54   23.92   21.4    24.54   23.92   21.4    0.0     0.0     0.0     0.62    3.14   
  nov2006d 2583o 1 2006-11-27 24.54   23.92   21.4    24.54   23.92   21.4    0.0     0.0     0.0     0.62    3.14   
  nov2006d 2594  1 2006-11-28 24.54   23.92   21.4    24.54   23.92   21.4    0.0     0.0     0.0     0.62    3.14   
  nov2006d 2594o 1 2006-11-28 24.54   23.92   21.4    24.54   23.92   21.4    0.0     0.0     0.0     0.62    3.14   
  nov2006d 2596  1 2006-11-28 24.54   23.92   21.4    24.54   23.92   21.4    0.0     0.0     0.0     0.62    3.14   
  nov2006d 2596o 1 2006-11-28 24.54   23.92   21.4    24.54   23.92   21.4    0.0     0.0     0.0     0.62    3.14   
  nov2006d 2612  1 2006-11-28 24.54   23.92   21.4    24.54   23.92   21.4    0.0     0.0     0.0     0.62    3.14   
  nov2006d 2612o 1 2006-11-28 24.54   23.92   21.4    24.54   23.92   21.4    0.0     0.0     0.0     0.62    3.14   
  nov2006d 2614  1 2006-11-28 24.54   23.92   21.4    24.54   23.92   21.4    0.0     0.0     0.0     0.62    3.14   
  nov2006d 2614o 1 2006-11-28 24.54   23.92   21.4    24.54   23.92   21.4    0.0     0.0     0.0     0.62    3.14   
  nov2003  2617  1 2003-11-06 24.5    23.85   21.36   24.5    23.85   21.36   0.0     0.0     0.0     0.65    3.14   
  nov2003  2617o 1 2003-11-06 24.5    23.85   21.36   24.5    23.85   21.36   0.0     0.0     0.0     0.65    3.14   
  nov2003  2618  1 2003-11-06 24.5    23.85   21.36   24.5    23.85   21.36   0.0     0.0     0.0     0.65    3.14   
  nov2003  2618o 1 2003-11-06 24.5    23.85   21.36   24.5    23.85   21.36   0.0     0.0     0.0     0.65    3.14   
  nov2006d 2621  1 2006-11-28 24.54   23.92   21.4    24.54   23.92   21.4    0.0     0.0     0.0     0.62    3.14   
  nov2006d 2621o 1 2006-11-28 24.54   23.92   21.4    24.54   23.92   21.4    0.0     0.0     0.0     0.62    3.14   
  nov2006d 2625  1 2006-11-28 24.54   23.92   21.4    24.54   23.92   21.4    0.0     0.0     0.0     0.62    3.14   
  nov2006d 2625o 1 2006-11-28 24.54   23.92   21.4    24.54   23.92   21.4    0.0     0.0     0.0     0.62    3.14   
  nov2006d 2627  1 2006-11-28 24.54   23.92   21.4    24.54   23.92   21.4    0.0     0.0     0.0     0.62    3.14   
  nov2006d 2627o 1 2006-11-28 24.54   23.92   21.4    24.54   23.92   21.4    0.0     0.0     0.0     0.62    3.14   
  nov2006d 2629  1 2006-11-28 24.54   23.92   21.4    24.54   23.92   21.4    0.0     0.0     0.0     0.62    3.14   
  nov2006d 2629o 1 2006-11-28 24.54   23.92   21.4    24.54   23.92   21.4    0.0     0.0     0.0     0.62    3.14   
  nov2003b 2630  1 2003-11-18 24.59   23.96   21.45   24.57   23.94   21.43   -0.02   -0.02   -0.02   0.63    3.14   
  nov2003b 2630o 1 2003-11-18 24.59   23.96   21.45   24.57   23.94   21.43   -0.02   -0.02   -0.02   0.63    3.14   
  nov2006d 2635  1 2006-11-28 24.54   23.92   21.4    24.54   23.92   21.4    0.0     0.0     0.0     0.62    3.14   
  nov2006d 2635o 1 2006-11-28 24.54   23.92   21.4    24.54   23.92   21.4    0.0     0.0     0.0     0.62    3.14   
  nov2006d 2637  1 2006-11-28 24.54   23.92   21.4    24.54   23.92   21.4    0.0     0.0     0.0     0.62    3.14   
  nov2006d 2637o 1 2006-11-28 24.54   23.92   21.4    24.54   23.92   21.4    0.0     0.0     0.0     0.62    3.14   
  nov2006d 2641  1 2006-11-28 24.54   23.92   21.4    24.54   23.92   21.4    0.0     0.0     0.0     0.62    3.14   
  nov2006d 2641o 1 2006-11-28 24.54   23.92   21.4    24.54   23.92   21.4    0.0     0.0     0.0     0.62    3.14   
  nov2006d 2647  1 2006-11-28 24.54   23.92   21.4    24.54   23.92   21.4    0.0     0.0     0.0     0.62    3.14   
  nov2006d 2647o 1 2006-11-28 24.54   23.92   21.4    24.54   23.92   21.4    0.0     0.0     0.0     0.62    3.14   
  nov2006b 2648  1 2006-11-11 24.58   23.91   21.44   24.54   23.87   21.4    -0.04   -0.04   -0.04   0.67    3.14   
  nov2006b 2648o 1 2006-11-11 24.58   23.91   21.44   24.54   23.87   21.4    -0.04   -0.04   -0.04   0.67    3.14   
  nov2006d 2654  1 2006-11-28 24.54   23.92   21.4    24.54   23.92   21.4    0.0     0.0     0.0     0.62    3.14   
  nov2006d 2654o 1 2006-11-28 24.54   23.92   21.4    24.54   23.92   21.4    0.0     0.0     0.0     0.62    3.14   
  nov2006d 2655  1 2006-11-28 24.54   23.92   21.4    24.54   23.92   21.4    0.0     0.0     0.0     0.62    3.14   
  nov2006d 2655o 1 2006-11-28 24.54   23.92   21.4    24.54   23.92   21.4    0.0     0.0     0.0     0.62    3.14   
  nov2003b 2656  1 2003-11-18 24.59   23.96   21.45   24.57   23.94   21.43   -0.02   -0.02   -0.02   0.63    3.14   
  nov2003b 2656o 1 2003-11-18 24.59   23.96   21.45   24.57   23.94   21.43   -0.02   -0.02   -0.02   0.63    3.14   
  nov2006d 2663  1 2006-11-28 24.54   23.92   21.4    24.54   23.92   21.4    0.0     0.0     0.0     0.62    3.14   
  nov2006d 2663o 1 2006-11-28 24.54   23.92   21.4    24.54   23.92   21.4    0.0     0.0     0.0     0.62    3.14   
  nov2003b 2669  1 2003-11-18 24.59   23.96   21.45   24.57   23.94   21.43   -0.02   -0.02   -0.02   0.63    3.14   
  nov2003b 2669o 1 2003-11-18 24.59   23.96   21.45   24.57   23.94   21.43   -0.02   -0.02   -0.02   0.63    3.14   
  nov2003b 2672  1 2003-11-18 24.59   23.96   21.45   24.57   23.94   21.43   -0.02   -0.02   -0.02   0.63    3.14   
  nov2003b 2672o 1 2003-11-18 24.59   23.96   21.45   24.57   23.94   21.43   -0.02   -0.02   -0.02   0.63    3.14   
  nov2003b 2674  1 2003-11-18 24.59   23.96   21.45   24.57   23.94   21.43   -0.02   -0.02   -0.02   0.63    3.14   
  nov2003b 2674o 1 2003-11-18 24.59   23.96   21.45   24.57   23.94   21.43   -0.02   -0.02   -0.02   0.63    3.14   
  nov2003b 2675  1 2003-11-18 24.59   23.96   21.45   24.57   23.94   21.43   -0.02   -0.02   -0.02   0.63    3.14   
  nov2003b 2675o 1 2003-11-18 24.59   23.96   21.45   24.57   23.94   21.43   -0.02   -0.02   -0.02   0.63    3.14   
  nov2003b 2676  1 2003-11-18 24.59   23.96   21.45   24.57   23.94   21.43   -0.02   -0.02   -0.02   0.63    3.14   
  nov2003b 2676o 1 2003-11-18 24.59   23.96   21.45   24.57   23.94   21.43   -0.02   -0.02   -0.02   0.63    3.14   
  nov2003b 2677  1 2003-11-18 24.59   23.96   21.45   24.57   23.94   21.43   -0.02   -0.02   -0.02   0.63    3.14   
  nov2003b 2677o 1 2003-11-18 24.59   23.96   21.45   24.57   23.94   21.43   -0.02   -0.02   -0.02   0.63    3.14   
  nov2003b 2679  1 2003-11-18 24.59   23.96   21.45   24.57   23.94   21.43   -0.02   -0.02   -0.02   0.63    3.14   
  nov2003b 2679o 1 2003-11-18 24.59   23.96   21.45   24.57   23.94   21.43   -0.02   -0.02   -0.02   0.63    3.14   
  nov2003b 2680  1 2003-11-18 24.59   23.96   21.45   24.57   23.94   21.43   -0.02   -0.02   -0.02   0.63    3.14   
  nov2003b 2680o 1 2003-11-18 24.59   23.96   21.45   24.57   23.94   21.43   -0.02   -0.02   -0.02   0.63    3.14   
  nov2003b 2683  1 2003-11-18 24.59   23.96   21.45   24.57   23.94   21.43   -0.02   -0.02   -0.02   0.63    3.14   
  nov2003b 2683o 1 2003-11-18 24.59   23.96   21.45   24.57   23.94   21.43   -0.02   -0.02   -0.02   0.63    3.14   
  nov2003b 2685  1 2003-11-18 24.59   23.96   21.45   24.57   23.94   21.43   -0.02   -0.02   -0.02   0.63    3.14   
  nov2003b 2685o 1 2003-11-18 24.59   23.96   21.45   24.57   23.94   21.43   -0.02   -0.02   -0.02   0.63    3.14   
  nov2003b 2688  1 2003-11-18 24.59   23.96   21.45   24.57   23.94   21.43   -0.02   -0.02   -0.02   0.63    3.14   
  nov2003b 2688o 1 2003-11-18 24.59   23.96   21.45   24.57   23.94   21.43   -0.02   -0.02   -0.02   0.63    3.14   
  dec2007  2689  1 2007-12-02 24.57   23.94   21.43   24.55   23.92   21.41   -0.02   -0.02   -0.02   0.63    3.14   
  dec2007  2689o 1 2007-12-02 24.57   23.94   21.43   24.55   23.92   21.41   -0.02   -0.02   -0.02   0.63    3.14   
  dec2007  2690  1 2007-12-01 24.57   23.94   21.43   24.55   23.92   21.41   -0.02   -0.02   -0.02   0.63    3.14   
  dec2007  2690o 1 2007-12-02 24.57   23.94   21.43   24.55   23.92   21.41   -0.02   -0.02   -0.02   0.63    3.14   
  oct2009  2693  1 2009-10-30 24.54   23.87   21.4    24.54   23.87   21.4    0.0     0.0     0.0     0.67    3.14   
  oct2009  2693o 1 2009-10-30 24.54   23.87   21.4    24.54   23.87   21.4    0.0     0.0     0.0     0.67    3.14   
  nov2003b 2706  1 2003-11-18 24.59   23.96   21.45   24.57   23.94   21.43   -0.02   -0.02   -0.02   0.63    3.14   
  nov2003b 2706o 1 2003-11-18 24.59   23.96   21.45   24.57   23.94   21.43   -0.02   -0.02   -0.02   0.63    3.14   
  oct2009  2779  1 2009-10-30 24.54   23.87   21.4    24.54   23.87   21.4    0.0     0.0     0.0     0.67    3.14   
  oct2009  2779o 1 2009-10-30 24.54   23.87   21.4    24.54   23.87   21.4    0.0     0.0     0.0     0.67    3.14   
  oct2009  2796  1 2009-10-30 24.54   23.87   21.4    24.54   23.87   21.4    0.0     0.0     0.0     0.67    3.14   
  oct2009  2796o 1 2009-10-30 24.54   23.87   21.4    24.54   23.87   21.4    0.0     0.0     0.0     0.67    3.14   
  oct2009  2797  1 2009-11-01 24.54   23.9    21.4    24.54   23.9    21.4    0.0     0.0     0.0     0.64    3.14   
  oct2009  2797o 1 2009-11-01 24.54   23.9    21.4    24.54   23.9    21.4    0.0     0.0     0.0     0.64    3.14   
  oct2009  2805  1 2009-11-01 24.54   23.9    21.4    24.54   23.9    21.4    0.0     0.0     0.0     0.64    3.14   
  oct2009  2805o 1 2009-11-01 24.54   23.9    21.4    24.54   23.9    21.4    0.0     0.0     0.0     0.64    3.14   
  oct2009  2807  1 2009-11-01 24.54   23.9    21.4    24.54   23.9    21.4    0.0     0.0     0.0     0.64    3.14   
  oct2009  2807o 1 2009-11-01 24.54   23.9    21.4    24.54   23.9    21.4    0.0     0.0     0.0     0.64    3.14   
  nov2008  2812  1 2008-11-24 24.62   23.98   21.48   24.61   23.97   21.47   -0.01   -0.01   -0.01   0.64    3.14   
  nov2008  2812o 1 2008-11-24 24.62   23.98   21.48   24.61   23.97   21.47   -0.01   -0.01   -0.01   0.64    3.14   
  nov2008  2819  1 2008-11-24 24.62   23.98   21.48   24.61   23.97   21.47   -0.01   -0.01   -0.01   0.64    3.14   
  nov2008  2819o 1 2008-11-24 24.62   23.98   21.48   24.61   23.97   21.47   -0.01   -0.01   -0.01   0.64    3.14   
  dec2003  2876  1 2003-12-14 24.63   23.96   21.49   24.55   23.88   21.41   -0.08   -0.08   -0.08   0.67    3.14   
  dec2003  2876o 1 2003-12-14 24.63   23.96   21.49   24.55   23.88   21.41   -0.08   -0.08   -0.08   0.67    3.14   
  dec2003  2879  1 2003-12-14 24.63   23.96   21.49   24.55   23.88   21.41   -0.08   -0.08   -0.08   0.67    3.14   
  dec2003  2879o 1 2003-12-14 24.63   23.96   21.49   24.55   23.88   21.41   -0.08   -0.08   -0.08   0.67    3.14   
  dec2003  2885  1 2003-12-14 24.63   23.96   21.49   24.55   23.88   21.41   -0.08   -0.08   -0.08   0.67    3.14   
  dec2003  2885o 1 2003-12-14 24.63   23.96   21.49   24.55   23.88   21.41   -0.08   -0.08   -0.08   0.67    3.14   
  dec2003  2889  1 2003-12-14 24.63   23.96   21.49   24.55   23.88   21.41   -0.08   -0.08   -0.08   0.67    3.14   
  dec2003  2889o 1 2003-12-14 24.63   23.96   21.49   24.55   23.88   21.41   -0.08   -0.08   -0.08   0.67    3.14   
  dec2003  2893  1 2003-12-14 24.63   23.96   21.49   24.55   23.88   21.41   -0.08   -0.08   -0.08   0.67    3.14   
  dec2003  2893o 1 2003-12-14 24.63   23.96   21.49   24.55   23.88   21.41   -0.08   -0.08   -0.08   0.67    3.14   
  dec2003  2895  1 2003-12-14 24.63   23.96   21.49   24.55   23.88   21.41   -0.08   -0.08   -0.08   0.67    3.14   
  dec2003  2895o 1 2003-12-14 24.63   23.96   21.49   24.55   23.88   21.41   -0.08   -0.08   -0.08   0.67    3.14   
  dec2003  2898  1 2003-12-15 24.63   23.96   21.49   24.55   23.88   21.41   -0.08   -0.08   -0.08   0.67    3.14   
  dec2003  2898o 1 2003-12-15 24.63   23.96   21.49   24.55   23.88   21.41   -0.08   -0.08   -0.08   0.67    3.14   
  dec2003  2906  1 2003-12-15 24.63   23.96   21.49   24.55   23.88   21.41   -0.08   -0.08   -0.08   0.67    3.14   
  dec2003  2906o 1 2003-12-15 24.63   23.96   21.49   24.55   23.88   21.41   -0.08   -0.08   -0.08   0.67    3.14   
  dec2003  2910  1 2003-12-15 24.63   23.96   21.49   24.55   23.88   21.41   -0.08   -0.08   -0.08   0.67    3.14   
  dec2003  2910o 1 2003-12-15 24.63   23.96   21.49   24.55   23.88   21.41   -0.08   -0.08   -0.08   0.67    3.14   
  dec2003  2916  1 2003-12-15 24.63   23.96   21.49   24.55   23.88   21.41   -0.08   -0.08   -0.08   0.67    3.14   
  dec2003  2916o 1 2003-12-15 24.63   23.96   21.49   24.55   23.88   21.41   -0.08   -0.08   -0.08   0.67    3.14   
  oct2009  2918  1 2009-10-30 24.54   23.87   21.4    24.54   23.87   21.4    0.0     0.0     0.0     0.67    3.14   
  oct2009  2918o 1 2009-10-30 24.54   23.87   21.4    24.54   23.87   21.4    0.0     0.0     0.0     0.67    3.14   
  dec2003  2923  1 2003-12-15 24.63   23.96   21.49   24.55   23.88   21.41   -0.08   -0.08   -0.08   0.67    3.14   
  dec2003  2923o 1 2003-12-15 24.63   23.96   21.49   24.55   23.88   21.41   -0.08   -0.08   -0.08   0.67    3.14   
  dec2003  2925  1 2003-12-15 24.63   23.96   21.49   24.55   23.88   21.41   -0.08   -0.08   -0.08   0.67    3.14   
  dec2003  2925o 1 2003-12-15 24.63   23.96   21.49   24.55   23.88   21.41   -0.08   -0.08   -0.08   0.67    3.14   
  oct2009  2927  1 2009-11-01 24.54   23.9    21.4    24.54   23.9    21.4    0.0     0.0     0.0     0.64    3.14   
  oct2009  2927o 1 2009-11-01 24.54   23.9    21.4    24.54   23.9    21.4    0.0     0.0     0.0     0.64    3.14   
  nov2008  2930  1 2008-11-24 24.62   23.98   21.48   24.61   23.97   21.47   -0.01   -0.01   -0.01   0.64    3.14   
  nov2008  2930o 1 2008-11-24 24.62   23.98   21.48   24.61   23.97   21.47   -0.01   -0.01   -0.01   0.64    3.14   
  dec2003  2932  1 2003-12-15 24.63   23.96   21.49   24.55   23.88   21.41   -0.08   -0.08   -0.08   0.67    3.14   
  dec2003  2932o 1 2003-12-15 24.63   23.96   21.49   24.55   23.88   21.41   -0.08   -0.08   -0.08   0.67    3.14   
  dec2003  2936  1 2003-12-15 24.63   23.96   21.49   24.55   23.88   21.41   -0.08   -0.08   -0.08   0.67    3.14   
  dec2003  2936o 1 2003-12-15 24.63   23.96   21.49   24.55   23.88   21.41   -0.08   -0.08   -0.08   0.67    3.14   
  dec2003  2941  1 2003-12-15 24.63   23.96   21.49   24.55   23.88   21.41   -0.08   -0.08   -0.08   0.67    3.14   
  dec2003  2941o 1 2003-12-15 24.63   23.96   21.49   24.55   23.88   21.41   -0.08   -0.08   -0.08   0.67    3.14   
  dec2003  2947  1 2003-12-15 24.63   23.96   21.49   24.55   23.88   21.41   -0.08   -0.08   -0.08   0.67    3.14   
  dec2003  2947o 1 2003-12-15 24.63   23.96   21.49   24.55   23.88   21.41   -0.08   -0.08   -0.08   0.67    3.14   
  dec2003  2950  1 2003-12-15 24.63   23.96   21.49   24.55   23.88   21.41   -0.08   -0.08   -0.08   0.67    3.14   
  dec2003  2950o 1 2003-12-15 24.63   23.96   21.49   24.55   23.88   21.41   -0.08   -0.08   -0.08   0.67    3.14   
  dec2003  2956  1 2003-12-15 24.63   23.96   21.49   24.55   23.88   21.41   -0.08   -0.08   -0.08   0.67    3.14   
  dec2003  2956o 1 2003-12-15 24.63   23.96   21.49   24.55   23.88   21.41   -0.08   -0.08   -0.08   0.67    3.14   
  dec2003  2959  1 2003-12-15 24.63   23.96   21.49   24.55   23.88   21.41   -0.08   -0.08   -0.08   0.67    3.14   
  dec2003  2959o 1 2003-12-15 24.63   23.96   21.49   24.55   23.88   21.41   -0.08   -0.08   -0.08   0.67    3.14   
  nov2008  3005  1 2008-11-24 24.62   23.98   21.48   24.61   23.97   21.47   -0.01   -0.01   -0.01   0.64    3.14   
  nov2008  3005o 1 2008-11-24 24.62   23.98   21.48   24.61   23.97   21.47   -0.01   -0.01   -0.01   0.64    3.14   
  dec2007  3009  1 2007-12-04 24.59   23.93   21.45   24.59   23.93   21.45   0.0     0.0     0.0     0.66    3.14   
  dec2007  3009o 1 2007-12-04 24.59   23.93   21.45   24.59   23.93   21.45   0.0     0.0     0.0     0.66    3.14   
  oct2009  3018  1 2009-11-01 24.54   23.9    21.4    24.54   23.9    21.4    0.0     0.0     0.0     0.64    3.14   
  oct2009  3018o 1 2009-11-01 24.54   23.9    21.4    24.54   23.9    21.4    0.0     0.0     0.0     0.64    3.14   
  dec2007  3025  1 2007-12-04 24.59   23.93   21.45   24.59   23.93   21.45   0.0     0.0     0.0     0.66    3.14   
  dec2007  3025o 1 2007-12-04 24.59   23.93   21.45   24.59   23.93   21.45   0.0     0.0     0.0     0.66    3.14   
  oct2009  3033  1 2009-10-30 24.54   23.87   21.4    24.54   23.87   21.4    0.0     0.0     0.0     0.67    3.14   
  oct2009  3033o 1 2009-10-30 24.54   23.87   21.4    24.54   23.87   21.4    0.0     0.0     0.0     0.67    3.14   
  oct2009  3036  1 2009-11-01 24.54   23.9    21.4    24.54   23.9    21.4    0.0     0.0     0.0     0.64    3.14   
  oct2009  3036o 1 2009-11-01 24.54   23.9    21.4    24.54   23.9    21.4    0.0     0.0     0.0     0.64    3.14   
  oct2009  3061  1 2009-11-01 24.54   23.9    21.4    24.54   23.9    21.4    0.0     0.0     0.0     0.64    3.14   
  oct2009  3061o 1 2009-11-01 24.54   23.9    21.4    24.54   23.9    21.4    0.0     0.0     0.0     0.64    3.14   
  nov2008  3064  1 2008-11-24 24.62   23.98   21.48   24.61   23.97   21.47   -0.01   -0.01   -0.01   0.64    3.14   
  nov2008  3064o 1 2008-11-24 24.62   23.98   21.48   24.61   23.97   21.47   -0.01   -0.01   -0.01   0.64    3.14   
  oct2009  3066  1 2009-11-01 24.54   23.9    21.4    24.54   23.9    21.4    0.0     0.0     0.0     0.64    3.14   
  oct2009  3066o 1 2009-11-01 24.54   23.9    21.4    24.54   23.9    21.4    0.0     0.0     0.0     0.64    3.14   
  oct2009  3067  1 2009-10-30 24.54   23.87   21.4    24.54   23.87   21.4    0.0     0.0     0.0     0.67    3.14   
  oct2009  3067o 1 2009-10-30 24.54   23.87   21.4    24.54   23.87   21.4    0.0     0.0     0.0     0.67    3.14   
  oct2005b 3070  1 2005-10-24 24.57   23.93   21.43   24.53   23.89   21.39   -0.04   -0.04   -0.04   0.64    3.14   
