field,dir,n_matched,n_outliers_5p,n_outliers_10p,n_outliers_20p,f_outliers_5p,f_outliers_10p,f_outliers_20p,n_5p_r,n_5p_i,n_5p_h,n_10p_r,n_10p_i,n_10p_h,n_20p_r,n_20p_i,n_20p_h,med_dr,med_di,med_dh,std_dr,std_di,std_dh,file1,file2
1064,iphas_oct2004,817,127,3,0,15.5446756426,0.367197062424,0.0,29,9,114,0,0,3,0,0,0,-0.0160350799561,-0.0192995071411,-0.004638671875,0.0241037394634,0.0200089037166,0.0343342546058,newmerges/iphas_oct2004/intphas_1064_mercat.fits,newmerges/iphas_oct2004/intphas_1064o_mercat.fits
1065,iphas_dec2006,723,85,3,0,11.7565698479,0.414937759336,0.0,1,39,52,0,0,3,0,0,0,-0.00375461578369,-0.0738086700439,-0.000442504882812,0.0153314194129,0.023195575498,0.029774651806,newmerges/iphas_dec2006/intphas_1065_mercat.fits,newmerges/iphas_dec2006/intphas_1065o_mercat.fits
1065,iphas_oct2004,728,68,3,0,9.34065934066,0.412087912088,0.0,33,14,39,0,1,2,0,0,0,-0.00548648834229,-0.313063621521,0.00271224975586,0.0243682708559,0.0199362546959,0.027411357833,newmerges/iphas_oct2004/intphas_1065_mercat.fits,newmerges/iphas_oct2004/intphas_1065o_mercat.fits
1066,iphas_oct2004,58,40,19,6,68.9655172414,32.7586206897,10.3448275862,36,13,10,19,2,0,6,1,0,-1.15575313568,0.0657529830933,-1.55569505692,0.106152385766,0.0649232529935,0.0380072383484,newmerges/iphas_oct2004/intphas_1066_mercat.fits,newmerges/iphas_oct2004/intphas_1066o_mercat.fits
1066,iphas_oct2006b,581,40,2,0,6.88468158348,0.344234079174,0.0,3,5,35,0,0,2,0,0,0,0.0169277191162,-0.00185203552246,0.00080680847168,0.0169883337712,0.0168065547288,0.0268226151592,newmerges/iphas_oct2006b/intphas_1066_mercat.fits,newmerges/iphas_oct2006b/intphas_1066o_mercat.fits
1067,iphas_oct2004,25,22,9,0,88.0,36.0,0.0,18,12,13,3,9,3,0,0,0,1.40144729614,-1.23802375793,0.221207618713,0.0776424535397,0.0865233513894,0.0595220101062,newmerges/iphas_oct2004/intphas_1067_mercat.fits,newmerges/iphas_oct2004/intphas_1067o_mercat.fits
1067,iphas_oct2006b,698,65,3,0,9.31232091691,0.429799426934,0.0,7,10,52,1,1,2,0,0,0,0.00084400177002,-0.0081205368042,0.00067663192749,0.0165598944529,0.0176504010075,0.0294567580338,newmerges/iphas_oct2006b/intphas_1067_mercat.fits,newmerges/iphas_oct2006b/intphas_1067o_mercat.fits
1068,iphas_nov2006c,525,321,228,21,61.1428571429,43.4285714286,4.0,256,161,188,200,30,134,3,0,18,-0.541055679321,0.350778579712,-0.766792297363,0.0903830971931,0.0514030512307,0.0905299648345,newmerges/iphas_nov2006c/intphas_1068_mercat.fits,newmerges/iphas_nov2006c/intphas_1068o_mercat.fits
1068,iphas_oct2004,69,67,46,12,97.1014492754,66.6666666667,17.3913043478,42,52,20,10,40,4,0,12,0,1.15871429443,0.807147979736,0.720516204834,0.0685816151492,0.141155269003,0.0445319755916,newmerges/iphas_oct2004/intphas_1068_mercat.fits,newmerges/iphas_oct2004/intphas_1068o_mercat.fits
1068,iphas_oct2009,372,49,3,1,13.1720430108,0.806451612903,0.268817204301,16,8,35,1,2,2,1,0,1,0.00647830963135,0.00879144668579,0.00838851928711,0.0305239553044,0.0233513426064,0.0327115829427,newmerges/iphas_oct2009/intphas_1068_mercat.fits,newmerges/iphas_oct2009/intphas_1068o_mercat.fits
1069,iphas_nov2006c,631,128,7,0,20.2852614897,1.10935023772,0.0,3,75,87,0,2,5,0,0,0,-0.0163021087646,0.0813541412354,0.174753189087,0.0161445079507,0.0322292634336,0.0334914205472,newmerges/iphas_nov2006c/intphas_1069_mercat.fits,newmerges/iphas_nov2006c/intphas_1069o_mercat.fits
1069,iphas_oct2004,9,2,0,0,22.2222222222,0.0,0.0,0,2,0,0,0,0,0,0,0,2.05251121521,0.172483444214,0.95001411438,0.0278365445707,0.0366572971118,0.0172229127485,newmerges/iphas_oct2004/intphas_1069_mercat.fits,newmerges/iphas_oct2004/intphas_1069o_mercat.fits
1070,iphas_dec2007,623,76,1,0,12.1990369181,0.16051364366,0.0,5,26,50,0,1,1,0,0,0,-0.00333309173584,0.000276565551758,-0.00771713256836,0.0173303425533,0.0236785265981,0.0290543611213,newmerges/iphas_dec2007/intphas_1070_mercat.fits,newmerges/iphas_dec2007/intphas_1070o_mercat.fits
1070,iphas_nov2006c,777,435,51,1,55.9845559846,6.56370656371,0.1287001287,6,394,136,1,47,6,0,0,1,-0.140048980713,-0.740446090698,-0.0578937530518,0.0176359817624,0.0603119506888,0.0363086095568,newmerges/iphas_nov2006c/intphas_1070_mercat.fits,newmerges/iphas_nov2006c/intphas_1070o_mercat.fits
1070,iphas_oct2004,0,0,0,0,nan,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,0.0,0.0,0.0,newmerges/iphas_oct2004/intphas_1070_mercat.fits,newmerges/iphas_oct2004/intphas_1070o_mercat.fits
1071,iphas_nov2006c,494,313,83,3,63.3603238866,16.8016194332,0.607287449393,62,251,73,0,82,1,0,3,0,-1.19727706909,-1.18505764008,-0.15296792984,0.0314359163526,0.0722863922683,0.0344388755131,newmerges/iphas_nov2006c/intphas_1071_mercat.fits,newmerges/iphas_nov2006c/intphas_1071o_mercat.fits
1071,iphas_nov2012,500,34,0,0,6.8,0.0,0.0,1,8,25,0,0,0,0,0,0,-0.0111389160156,-0.0208144187927,-0.00787830352783,0.0135319013108,0.0201546034029,0.0261415949777,newmerges/iphas_nov2012/intphas_1071_mercat.fits,newmerges/iphas_nov2012/intphas_1071o_mercat.fits
1072,iphas_sep2010,590,129,18,1,21.8644067797,3.05084745763,0.169491525424,14,34,102,0,2,17,0,0,1,0.00899314880371,0.015664100647,0.00900650024414,0.0212634894399,0.0263457628506,0.039130158102,newmerges/iphas_sep2010/intphas_1072_mercat.fits,newmerges/iphas_sep2010/intphas_1072o_mercat.fits
1073,iphas_nov2007,1166,185,23,0,15.8662092624,1.97255574614,0.0,31,90,101,2,7,17,0,0,0,-0.000314712524414,-0.0159120559692,-0.0109972953796,0.0198363189956,0.028697250308,0.0311920666112,newmerges/iphas_nov2007/intphas_1073_mercat.fits,newmerges/iphas_nov2007/intphas_1073o_mercat.fits
1073,iphas_oct2004,225,97,28,1,43.1111111111,12.4444444444,0.444444444444,32,65,55,1,27,10,0,1,0,1.38215255737,-0.344748497009,0.133238792419,0.0354860169089,0.0579745361694,0.045158366704,newmerges/iphas_oct2004/intphas_1073_mercat.fits,newmerges/iphas_oct2004/intphas_1073o_mercat.fits
1074,iphas_dec2007,744,79,2,0,10.6182795699,0.268817204301,0.0,1,36,45,0,0,2,0,0,0,-0.00617504119873,-0.00306081771851,-0.0118961334229,0.0146853409384,0.0222704704552,0.0255064330786,newmerges/iphas_dec2007/intphas_1074_mercat.fits,newmerges/iphas_dec2007/intphas_1074o_mercat.fits
1074,iphas_nov2006c,573,539,463,299,94.0663176265,80.8027923211,52.1815008726,292,504,102,118,437,5,6,296,0,-2.04282569885,-3.18917274475,-0.366035461426,0.078690177856,0.256890129093,0.0370447881469,newmerges/iphas_nov2006c/intphas_1074_mercat.fits,newmerges/iphas_nov2006c/intphas_1074o_mercat.fits
1074,iphas_oct2004,34,29,23,11,85.2941176471,67.6470588235,32.3529411765,3,27,14,0,20,6,0,10,1,0.313566684723,-0.696975231171,1.76380634308,0.0268394044779,0.546473738976,0.0740244805989,newmerges/iphas_oct2004/intphas_1074_mercat.fits,newmerges/iphas_oct2004/intphas_1074o_mercat.fits
1075,iphas_dec2007,487,56,2,0,11.498973306,0.41067761807,0.0,4,22,31,0,1,1,0,0,0,-0.000707626342773,-0.00557422637939,-0.00369453430176,0.0187775989382,0.0223137818513,0.0280551807069,newmerges/iphas_dec2007/intphas_1075_mercat.fits,newmerges/iphas_dec2007/intphas_1075o_mercat.fits
1075,iphas_oct2004,130,74,25,6,56.9230769231,19.2307692308,4.61538461538,64,23,15,23,5,2,6,2,0,-1.28667545319,0.0798673629761,0.420090198517,0.102700783213,0.0635085888489,0.0320310821672,newmerges/iphas_oct2004/intphas_1075_mercat.fits,newmerges/iphas_oct2004/intphas_1075o_mercat.fits
1076,iphas_nov2006c,158,118,75,23,74.6835443038,47.4683544304,14.5569620253,110,69,15,74,36,2,23,0,0,-0.106204509735,0.6625623703,-0.605159282684,0.130730968662,0.0707128877527,0.0337979108697,newmerges/iphas_nov2006c/intphas_1076_mercat.fits,newmerges/iphas_nov2006c/intphas_1076o_mercat.fits
1076,iphas_nov2012,158,118,75,23,74.6835443038,47.4683544304,14.5569620253,110,69,15,74,36,2,23,0,0,-0.106204509735,0.6625623703,-0.605159282684,0.130730968662,0.0707128877527,0.0337979108697,newmerges/iphas_nov2006c/intphas_1076_mercat.fits,newmerges/iphas_nov2006c/intphas_1076o_mercat.fits
1077,iphas_oct2004,558,177,8,1,31.7204301075,1.43369175627,0.179211469534,2,144,52,0,7,2,0,0,1,0.0190334320068,0.377539634705,0.648699760437,0.0149114730863,0.0435101387875,0.0389502056339,newmerges/iphas_oct2004/intphas_1077_mercat.fits,newmerges/iphas_oct2004/intphas_1077o_mercat.fits
1078,iphas_oct2004,338,164,37,0,48.5207100592,10.9467455621,0.0,78,93,65,24,11,4,0,0,0,0.623985290527,0.224228858948,0.253993988037,0.0439895136724,0.0441257621774,0.03979975175,newmerges/iphas_oct2004/intphas_1078_mercat.fits,newmerges/iphas_oct2004/intphas_1078o_mercat.fits
1079,iphas_oct2004,533,44,3,0,8.25515947467,0.562851782364,0.0,1,9,36,0,0,3,0,0,0,0.00086784362793,-0.0575246810913,0.00649833679199,0.0174464834641,0.0198983109814,0.0283713548672,newmerges/iphas_oct2004/intphas_1079_mercat.fits,newmerges/iphas_oct2004/intphas_1079o_mercat.fits
1080,iphas_oct2004,787,51,1,1,6.48030495553,0.12706480305,0.12706480305,10,6,39,0,1,1,0,0,1,-0.000541687011719,-0.00515747070312,-0.00499534606934,0.0211007771431,0.0167490015332,0.0278605117242,newmerges/iphas_oct2004/intphas_1080_mercat.fits,newmerges/iphas_oct2004/intphas_1080o_mercat.fits
1081,iphas_oct2004,835,61,3,1,7.30538922156,0.359281437126,0.119760479042,8,6,49,0,0,3,0,0,1,-0.00667953491211,-0.00747585296631,0.00455093383789,0.0191630355688,0.0190031713769,0.0276296905675,newmerges/iphas_oct2004/intphas_1081_mercat.fits,newmerges/iphas_oct2004/intphas_1081o_mercat.fits
1082,iphas_oct2004,429,50,0,0,11.655011655,0.0,0.0,8,11,41,0,0,0,0,0,0,-0.00925636291504,-0.0781564712524,-0.0101108551025,0.0208543038918,0.0223003962254,0.0296466485484,newmerges/iphas_oct2004/intphas_1082_mercat.fits,newmerges/iphas_oct2004/intphas_1082o_mercat.fits
1083,iphas_oct2004,1233,170,11,5,13.7875101379,0.892133008921,0.405515004055,21,46,134,0,3,10,0,0,5,-0.00704956054688,-0.00374603271484,-0.00328254699707,0.0211167135947,0.0235199325594,0.046041681507,newmerges/iphas_oct2004/intphas_1083_mercat.fits,newmerges/iphas_oct2004/intphas_1083o_mercat.fits
1084,iphas_oct2004,647,61,0,0,9.42812982998,0.0,0.0,21,6,41,0,0,0,0,0,0,-0.00555419921875,0.000411987304688,-0.000164031982422,0.0249498076078,0.0187620134304,0.0262308440542,newmerges/iphas_oct2004/intphas_1084_mercat.fits,newmerges/iphas_oct2004/intphas_1084o_mercat.fits
1085,iphas_oct2004,862,81,3,0,9.39675174014,0.348027842227,0.0,39,14,46,1,1,2,0,0,0,-0.0017671585083,-0.0114154815674,0.00403738021851,0.0248572088596,0.01972261135,0.0270324130363,newmerges/iphas_oct2004/intphas_1085_mercat.fits,newmerges/iphas_oct2004/intphas_1085o_mercat.fits
1086,iphas_oct2004,1362,133,4,2,9.76505139501,0.293685756241,0.14684287812,76,21,54,3,2,3,0,2,1,-0.00492477416992,-0.00661134719849,-0.00620746612549,0.0269881464795,0.0210766233614,0.0260337904504,newmerges/iphas_oct2004/intphas_1086_mercat.fits,newmerges/iphas_oct2004/intphas_1086o_mercat.fits
1087,iphas_oct2004,767,162,6,0,21.1212516297,0.782268578879,0.0,75,18,107,0,0,6,0,0,0,-0.00412178039551,-0.0693531036377,-0.000988006591797,0.0297224478982,0.0212738147133,0.033816315054,newmerges/iphas_oct2004/intphas_1087_mercat.fits,newmerges/iphas_oct2004/intphas_1087o_mercat.fits
1088,iphas_oct2004,793,58,2,0,7.31399747793,0.252206809584,0.0,13,7,46,0,0,2,0,0,0,-0.00980377197266,-0.00922203063965,-0.00296211242676,0.0216730871986,0.0160553834529,0.0261636971987,newmerges/iphas_oct2004/intphas_1088_mercat.fits,newmerges/iphas_oct2004/intphas_1088o_mercat.fits
1089,iphas_oct2004,1089,92,3,0,8.44811753903,0.275482093664,0.0,16,18,68,1,1,2,0,0,0,0.000198364257812,-0.00201797485352,-0.00208473205566,0.0207778497911,0.0195865398481,0.0276741603351,newmerges/iphas_oct2004/intphas_1089_mercat.fits,newmerges/iphas_oct2004/intphas_1089o_mercat.fits
1090,iphas_oct2004,470,62,2,0,13.1914893617,0.425531914894,0.0,22,7,41,1,2,2,0,0,0,0.0260734558105,-0.000582218170166,-0.00433492660522,0.0248485762948,0.02158591075,0.0289107614762,newmerges/iphas_oct2004/intphas_1090_mercat.fits,newmerges/iphas_oct2004/intphas_1090o_mercat.fits
1091,iphas_oct2004,387,48,1,1,12.4031007752,0.258397932817,0.258397932817,26,1,32,0,1,1,0,1,1,-0.00570106506348,0.0474195480347,-0.00790786743164,0.0289124094445,0.0185630039901,0.0317202603901,newmerges/iphas_oct2004/intphas_1091_mercat.fits,newmerges/iphas_oct2004/intphas_1091o_mercat.fits
1092,iphas_oct2004,1095,88,1,0,8.03652968037,0.0913242009132,0.0,27,16,48,0,1,0,0,0,0,0.00485420227051,-0.0737991333008,-0.00591278076172,0.0223892871549,0.0176061692013,0.0257480357241,newmerges/iphas_oct2004/intphas_1092_mercat.fits,newmerges/iphas_oct2004/intphas_1092o_mercat.fits
1093,iphas_oct2004,647,76,0,0,11.7465224111,0.0,0.0,47,8,39,0,0,0,0,0,0,-0.0205879211426,-0.0178375244141,-0.0145587921143,0.028042223334,0.0211099465387,0.0249407974505,newmerges/iphas_oct2004/intphas_1093_mercat.fits,newmerges/iphas_oct2004/intphas_1093o_mercat.fits
1094,iphas_oct2004,813,48,2,1,5.90405904059,0.246002460025,0.123001230012,8,6,39,0,1,2,0,0,1,-0.00490379333496,-0.00882720947266,-0.00433540344238,0.0211285906982,0.0203492122587,0.0275965951775,newmerges/iphas_oct2004/intphas_1094_mercat.fits,newmerges/iphas_oct2004/intphas_1094o_mercat.fits
1095,iphas_oct2004,677,67,4,0,9.89660265879,0.590841949778,0.0,7,14,58,2,3,4,0,0,0,-0.0290946960449,-0.013256072998,-0.00508785247803,0.0197224665236,0.0199630859058,0.0287888108518,newmerges/iphas_oct2004/intphas_1095_mercat.fits,newmerges/iphas_oct2004/intphas_1095o_mercat.fits
1096,iphas_oct2004,769,59,7,3,7.67230169051,0.910273081925,0.390117035111,10,15,46,0,5,5,0,1,2,0.0196762084961,-0.00389289855957,7.24792480469e-05,0.0205995672141,0.0213507621489,0.0306820697447,newmerges/iphas_oct2004/intphas_1096_mercat.fits,newmerges/iphas_oct2004/intphas_1096o_mercat.fits
1097,iphas_oct2004,727,89,3,1,12.242090784,0.41265474553,0.137551581843,47,6,48,2,1,3,0,1,0,0.00148010253906,-0.00392532348633,0.00135326385498,0.0285352491851,0.0192843907475,0.0297216627707,newmerges/iphas_oct2004/intphas_1097_mercat.fits,newmerges/iphas_oct2004/intphas_1097o_mercat.fits
1098,iphas_oct2004,395,31,1,1,7.84810126582,0.253164556962,0.253164556962,4,1,27,0,0,1,0,0,1,-0.00520324707031,-0.00323390960693,-0.00514221191406,0.0194267432186,0.0193372951548,0.0563287427955,newmerges/iphas_oct2004/intphas_1098_mercat.fits,newmerges/iphas_oct2004/intphas_1098o_mercat.fits
1099,iphas_oct2004,681,68,1,0,9.98531571219,0.14684287812,0.0,18,12,49,0,0,1,0,0,0,-0.010311126709,0.0529174804688,-0.0105590820312,0.0212413129475,0.0203380564847,0.0277618301974,newmerges/iphas_oct2004/intphas_1099_mercat.fits,newmerges/iphas_oct2004/intphas_1099o_mercat.fits
1100,iphas_oct2004,1023,116,7,3,11.339198436,0.684261974585,0.293255131965,16,27,92,4,1,4,1,0,2,0.00570487976074,-0.00457954406738,-0.00352478027344,0.0222686117133,0.0223364952164,0.0329866519326,newmerges/iphas_oct2004/intphas_1100_mercat.fits,newmerges/iphas_oct2004/intphas_1100o_mercat.fits
1101,iphas_oct2004,1492,91,8,1,6.09919571046,0.536193029491,0.0670241286863,10,22,66,1,2,5,0,0,1,0.0018482208252,0.00467014312744,-0.000464916229248,0.0181492545721,0.0193722602265,0.0281327419063,newmerges/iphas_oct2004/intphas_1101_mercat.fits,newmerges/iphas_oct2004/intphas_1101o_mercat.fits
1102,iphas_oct2004,732,84,0,0,11.4754098361,0.0,0.0,31,12,54,0,0,0,0,0,0,-0.00285243988037,-0.0134606361389,0.00937128067017,0.0245573514536,0.0204697453424,0.0289805977176,newmerges/iphas_oct2004/intphas_1102_mercat.fits,newmerges/iphas_oct2004/intphas_1102o_mercat.fits
1103,iphas_oct2004,746,72,2,1,9.65147453083,0.268096514745,0.134048257373,27,17,43,1,1,2,0,0,1,0.0125465393066,-0.0110416412354,-0.00334310531616,0.0229393916953,0.0229911393037,0.0303115927588,newmerges/iphas_oct2004/intphas_1103_mercat.fits,newmerges/iphas_oct2004/intphas_1103o_mercat.fits
1104,iphas_oct2004,939,133,5,0,14.1640042599,0.532481363152,0.0,41,17,109,2,0,3,0,0,0,-0.0479335784912,-0.0787029266357,-0.0441455841064,0.0237724800365,0.0193286967343,0.0312968411863,newmerges/iphas_oct2004/intphas_1104_mercat.fits,newmerges/iphas_oct2004/intphas_1104o_mercat.fits
1104,iphas_oct2006b,549,54,10,0,9.83606557377,1.82149362477,0.0,8,6,45,1,1,9,0,0,0,0.00231552124023,-0.00253295898438,0.0047779083252,0.0194101928233,0.0179956006697,0.0307255832497,newmerges/iphas_oct2006b/intphas_1104_mercat.fits,newmerges/iphas_oct2006b/intphas_1104o_mercat.fits
1105,iphas_oct2004,1006,122,4,2,12.1272365805,0.397614314115,0.198807157058,6,37,91,0,1,3,0,1,1,0.0226836204529,0.0100440979004,-0.00230312347412,0.0177750849782,0.0225970522553,0.0313969620409,newmerges/iphas_oct2004/intphas_1105_mercat.fits,newmerges/iphas_oct2004/intphas_1105o_mercat.fits
1106,iphas_oct2004,1006,122,4,2,12.1272365805,0.397614314115,0.198807157058,6,37,91,0,1,3,0,1,1,0.0226836204529,0.0100440979004,-0.00230312347412,0.0177750849782,0.0225970522553,0.0313969620409,newmerges/iphas_oct2004/intphas_1105_mercat.fits,newmerges/iphas_oct2004/intphas_1105o_mercat.fits
1106,iphas_oct2006b,491,42,2,0,8.55397148676,0.40733197556,0.0,6,5,37,0,0,2,0,0,0,7.62939453125e-05,-0.00693130493164,0.041651725769,0.0176776143181,0.0170773711208,0.0288218884623,newmerges/iphas_oct2006b/intphas_1106_mercat.fits,newmerges/iphas_oct2006b/intphas_1106o_mercat.fits
1107,iphas_dec2005,1052,245,21,1,23.288973384,1.99619771863,0.0950570342205,33,98,155,1,10,13,0,0,1,-0.130258560181,-0.124206066132,-0.107098579407,0.0246325572286,0.029871250685,0.0367063647886,newmerges/iphas_dec2005/intphas_1107_mercat.fits,newmerges/iphas_dec2005/intphas_1107o_mercat.fits
1108,iphas_oct2006b,798,78,2,0,9.77443609023,0.250626566416,0.0,21,7,59,1,1,1,0,0,0,-0.000196933746338,-0.00426387786865,-0.000120162963867,0.0212142698163,0.0170180745349,0.0286092866186,newmerges/iphas_oct2006b/intphas_1108_mercat.fits,newmerges/iphas_oct2006b/intphas_1108o_mercat.fits
1109,iphas_oct2006b,985,110,4,0,11.1675126904,0.406091370558,0.0,18,15,86,1,2,3,0,0,0,0.00358200073242,-0.00186347961426,0.00332355499268,0.0200591154709,0.0192329137985,0.0289018633672,newmerges/iphas_oct2006b/intphas_1109_mercat.fits,newmerges/iphas_oct2006b/intphas_1109o_mercat.fits
1110,iphas_oct2006b,403,38,0,0,9.42928039702,0.0,0.0,10,4,27,0,0,0,0,0,0,-0.00875473022461,-0.00763702392578,-0.00218963623047,0.0204743097343,0.0163432108605,0.0258055652818,newmerges/iphas_oct2006b/intphas_1110_mercat.fits,newmerges/iphas_oct2006b/intphas_1110o_mercat.fits
1111,iphas_oct2006b,706,76,1,0,10.7648725212,0.14164305949,0.0,8,16,57,0,0,1,0,0,0,0.0194406509399,-0.00578546524048,0.00545597076416,0.0194670142283,0.0191255884323,0.0283467961836,newmerges/iphas_oct2006b/intphas_1111_mercat.fits,newmerges/iphas_oct2006b/intphas_1111o_mercat.fits
1112,iphas_oct2006b,953,118,3,0,12.3819517314,0.314795383001,0.0,31,13,98,1,0,3,0,0,0,0.0132141113281,-0.00940799713135,-0.00240230560303,0.0214801104708,0.0189368670721,0.0296247106398,newmerges/iphas_oct2006b/intphas_1112_mercat.fits,newmerges/iphas_oct2006b/intphas_1112o_mercat.fits
1113,iphas_oct2006b,1135,144,10,0,12.6872246696,0.881057268722,0.0,32,28,103,3,1,7,0,0,0,-0.00837135314941,-0.0608577728271,-0.00552845001221,0.0215439916102,0.020480408393,0.0297605415986,newmerges/iphas_oct2006b/intphas_1113_mercat.fits,newmerges/iphas_oct2006b/intphas_1113o_mercat.fits
1114,iphas_oct2006b,500,49,0,0,9.8,0.0,0.0,10,7,35,0,0,0,0,0,0,0.000563621520996,-1.04904174805e-05,0.00280952453613,0.0197983950338,0.0166025435214,0.0278469198458,newmerges/iphas_oct2006b/intphas_1114_mercat.fits,newmerges/iphas_oct2006b/intphas_1114o_mercat.fits
1115,iphas_oct2006b,586,78,14,1,13.3105802048,2.38907849829,0.170648464164,21,20,66,7,9,14,1,0,0,-9.01222229004e-05,-0.00416898727417,-0.00256538391113,0.0258507119004,0.0257531482706,0.0375574482901,newmerges/iphas_oct2006b/intphas_1115_mercat.fits,newmerges/iphas_oct2006b/intphas_1115o_mercat.fits
1116,iphas_dec2004,586,78,14,1,13.3105802048,2.38907849829,0.170648464164,21,20,66,7,9,14,1,0,0,-9.01222229004e-05,-0.00416898727417,-0.00256538391113,0.0258507119004,0.0257531482706,0.0375574482901,newmerges/iphas_oct2006b/intphas_1115_mercat.fits,newmerges/iphas_oct2006b/intphas_1115o_mercat.fits
1116,iphas_oct2006b,1584,289,37,12,18.2449494949,2.33585858586,0.757575757576,88,83,221,16,16,35,4,0,11,-0.00261306762695,-0.00143337249756,-0.00290775299072,0.0297219214275,0.0272540289768,0.0540559475179,newmerges/iphas_oct2006b/intphas_1116_mercat.fits,newmerges/iphas_oct2006b/intphas_1116o_mercat.fits
1117,iphas_dec2004,579,109,4,0,18.8255613126,0.690846286701,0.0,36,13,71,0,2,2,0,0,0,0.00229072570801,-0.00910186767578,0.00103855133057,0.0248613750111,0.0235997787753,0.030696134389,newmerges/iphas_dec2004/intphas_1117_mercat.fits,newmerges/iphas_dec2004/intphas_1117o_mercat.fits
1117,iphas_dec2007,506,43,0,0,8.49802371542,0.0,0.0,3,24,19,0,0,0,0,0,0,0.00313806533813,-0.00248670578003,-0.0018253326416,0.0179610020489,0.0225386323866,0.025019337974,newmerges/iphas_dec2007/intphas_1117_mercat.fits,newmerges/iphas_dec2007/intphas_1117o_mercat.fits
1118,iphas_dec2004,506,43,0,0,8.49802371542,0.0,0.0,3,24,19,0,0,0,0,0,0,0.00313806533813,-0.00248670578003,-0.0018253326416,0.0179610020489,0.0225386323866,0.025019337974,newmerges/iphas_dec2007/intphas_1117_mercat.fits,newmerges/iphas_dec2007/intphas_1117o_mercat.fits
1118,iphas_nov2007,719,146,19,1,20.3059805285,2.64255910987,0.139082058414,27,52,96,4,4,15,0,1,1,-0.00396728515625,0.0433835983276,-0.00378227233887,0.0237789422562,0.0286797463312,0.0380790456349,newmerges/iphas_nov2007/intphas_1118_mercat.fits,newmerges/iphas_nov2007/intphas_1118o_mercat.fits
